employee_id,age,years_experience,monthly_salary,performance_score,hours_worked_per_week,num_projects,training_hours,satisfaction_score,department,education_level,city,left_company
1215,33.0,33.0,68923.38304027569,3.0012517427335323,52.96697581327142,12.0,65.0,4.76762234904168,Marketing,Bachelor,Hyderabad,0
1216,26.0,29.0,106362.0958943642,5.673021137021846,47.03997400539679,2.0,37.0,3.9582529924450722,Engineering,Bachelor,Bangalore,1
1217,58.0,12.0,64478.43935576083,6.469774147860873,30.231613996447557,11.0,30.0,1.3464790434187761,HR,Master,Chennai,1
1218,53.0,12.0,74719.60923484822,3.2081708274958993,52.357626512674415,7.0,114.0,,Operations,Master,Hyderabad,0
1219,30.0,17.0,77032.88575379021,1.5195894330260549,46.478943070821074,1.0,103.0,2.6412148874906483,Marketing,PhD,Chennai,1
1220,56.0,31.0,52379.47217016114,4.519295822146588,56.12585990073234,13.0,25.0,2.8828039979642464,Engineering,Master,Chennai,0
1221,40.0,31.0,,3.107830338337007,45.991339410741155,2.0,28.0,,Engineering,Master,Bangalore,1
1222,37.0,34.0,,2.9759853090682173,38.66632519545924,12.0,66.0,1.7642485573854327,HR,Master,Bangalore,1
1223,24.0,28.0,79941.54755612607,9.638765224421098,43.365637333585305,8.0,77.0,4.1620544301345905,Finance,High School,Mumbai,0
1224,41.0,28.0,76746.62115830819,6.546704373331517,51.431354647045765,6.0,24.0,2.815835332191439,Finance,Master,Pune,0
1225,45.0,15.0,89048.1313830213,,38.8341035223931,14.0,47.0,2.2066489665245954,Marketing,Master,Delhi,0
1226,54.0,9.0,76934.99789918233,4.741975931709897,41.47762570313953,2.0,64.0,2.5360762958598326,Marketing,Bachelor,Hyderabad,0
1227,45.0,29.0,72809.01417061593,4.8604990008712985,43.226491360007465,7.0,52.0,4.41759805330272,Operations,High School,Bangalore,0
1228,32.0,24.0,62919.75450149746,5.868145034542727,35.80502711827302,4.0,66.0,,HR,PhD,Hyderabad,0
1229,29.0,19.0,92692.13579725385,7.267868263324965,38.94941260297141,2.0,117.0,2.089261588724331,Marketing,PhD,Pune,0
1230,57.0,4.0,56616.397225585664,7.319314865636465,46.380401534433524,12.0,89.0,1.4700073608494932,HR,Master,Pune,0
1231,59.0,0.0,52792.00965407958,2.5452451693490463,54.619821981224064,6.0,17.0,2.007992886576287,Engineering,PhD,Chennai,0
1232,41.0,29.0,86341.11034776206,5.501014768689643,47.5371758776838,11.0,,,Marketing,PhD,Delhi,0
1233,56.0,2.0,48336.853786926906,,44.633109925047826,9.0,37.0,3.3263553513990214,Engineering,PhD,Mumbai,0
1234,46.0,13.0,123295.81997317262,8.834742696424458,38.34983380838151,11.0,86.0,3.1339208349791314,Sales,Master,Hyderabad,0
1235,56.0,29.0,76599.86761118287,6.682770290965387,53.761283293761856,9.0,20.0,3.385574398769846,HR,PhD,Delhi,0
1236,46.0,3.0,81958.12232649772,,48.46804399957474,14.0,64.0,2.464113062986061,Sales,Master,Mumbai,0
1237,50.0,17.0,,,39.34616189184608,8.0,20.0,4.228428081278051,Marketing,Bachelor,Hyderabad,0
1238,39.0,24.0,68694.70311516908,6.450741003910703,52.1891876694792,3.0,26.0,3.0931449972009992,Engineering,Bachelor,Delhi,1
1239,39.0,0.0,66464.85766235292,2.054835151122101,49.476616492083735,3.0,105.0,1.4669916110751822,Marketing,PhD,Bangalore,0
1240,23.0,14.0,64163.300246627165,4.034859180091768,38.491757205070115,2.0,69.0,1.5162604993162518,Sales,Bachelor,Hyderabad,0
1241,56.0,8.0,87659.23503019653,2.2855776833289867,44.188973949886396,5.0,118.0,3.1474365860104734,Marketing,Master,Delhi,0
1242,37.0,14.0,66008.47923549438,7.22866282321932,41.05781817405651,14.0,43.0,4.746280872283357,Operations,Bachelor,Pune,0
1243,57.0,23.0,95350.02458168363,2.8562690245253735,66.06830352025284,12.0,99.0,2.233408486704795,Finance,PhD,Mumbai,0
1244,54.0,3.0,128263.64700239646,,49.25395906500527,14.0,27.0,4.478164675436873,Sales,Master,Delhi,0
1245,25.0,11.0,69089.17519706902,9.061072998569008,46.494096438785924,4.0,44.0,,Marketing,High School,Bangalore,0
1246,54.0,5.0,78046.31027153248,2.8388474505907326,48.78130444861371,7.0,,1.9912497716276274,Engineering,Master,Hyderabad,1
1247,35.0,23.0,82589.64114331015,,56.03330070557998,4.0,39.0,1.1453629932649698,Marketing,Bachelor,Hyderabad,0
1248,42.0,10.0,111230.09625187033,4.7734449504941985,44.332958844492275,9.0,115.0,1.407389060569531,Engineering,High School,Hyderabad,0
1249,41.0,12.0,73347.04429923622,1.1631163694115676,40.28072561707395,12.0,2.0,3.913975735389761,Finance,Master,Bangalore,1
1250,29.0,33.0,58419.66160683274,8.134823022155315,51.75426582477934,12.0,75.0,,Marketing,High School,Mumbai,0
1251,28.0,24.0,49673.18988748592,1.6214131568313976,43.60044347198951,2.0,102.0,2.485083682021575,Finance,High School,Hyderabad,0
1252,24.0,6.0,73840.32105135532,5.268295188792583,36.440837367355975,11.0,75.0,3.0067966640256993,Sales,High School,Mumbai,0
1253,38.0,3.0,66032.39561892235,6.0461046544505495,34.88250854595153,14.0,65.0,3.9018726738006513,Engineering,Master,Delhi,0
1254,54.0,7.0,115200.18578600003,6.655838109531284,57.23437240671627,6.0,119.0,1.4529248930365015,Operations,Bachelor,Pune,0
1255,33.0,19.0,110397.24841353932,7.197684663770881,46.053156535354276,7.0,45.0,2.625465621109846,Sales,Master,Pune,0
1256,43.0,28.0,,,40.28346092806079,4.0,85.0,2.9402916365707816,Engineering,Bachelor,Mumbai,1
1257,43.0,9.0,,1.0898089899260444,43.12532071166349,13.0,86.0,3.1633082558861587,Finance,Master,Mumbai,1
1258,51.0,33.0,76475.40215773773,7.510992961194208,51.459557744066814,6.0,29.0,4.273442565580867,HR,Master,Pune,1
1259,59.0,25.0,102944.52845117525,5.820909394128208,42.65275587326364,7.0,68.0,1.6867127801728676,Marketing,Master,Hyderabad,1
1260,59.0,2.0,76140.26272742102,8.52505932886524,33.40464216658066,4.0,8.0,4.231325807306489,Finance,Bachelor,Chennai,0
1261,29.0,5.0,62055.18724023907,,47.6067268171834,8.0,84.0,3.771513710786609,Engineering,Master,Chennai,0
1262,48.0,4.0,73822.36380194551,8.58993551009095,54.66678254058851,9.0,10.0,3.2234832567958374,Engineering,High School,Bangalore,0
1263,48.0,4.0,62430.30272207907,5.365851939815862,54.131714543778,1.0,68.0,3.7981114816102877,Engineering,Master,Pune,0
1264,55.0,22.0,87049.54418878964,,40.52536049490204,7.0,98.0,2.6480709558066255,Engineering,High School,Pune,1
1265,42.0,8.0,60819.3257667059,8.124023823322329,55.153381251667035,9.0,90.0,1.5535903438724983,Marketing,PhD,Bangalore,0
1266,51.0,34.0,64791.278951460656,5.061647017263295,46.70359978937298,12.0,112.0,3.6630609610614693,Sales,PhD,Chennai,1
1267,54.0,19.0,98238.67626912192,2.6509797676309104,54.929178751029816,10.0,65.0,3.098689226742489,Operations,Bachelor,Delhi,1
1268,49.0,34.0,59632.701053718556,,49.58949624002043,5.0,87.0,3.557499202171102,HR,Bachelor,Hyderabad,1
1269,54.0,17.0,46077.43934879676,8.943038890951126,32.82722525893864,12.0,30.0,2.35199512411396,Marketing,PhD,Hyderabad,1
1270,26.0,16.0,,5.196787805261531,58.97391150006677,91.0,32.0,4.6274663093593436,Engineering,Master,Delhi,0
1271,40.0,23.0,67790.53191590808,1.6812975457880872,45.41427080959163,10.0,38.0,3.3494794743023077,Marketing,Master,Delhi,0
1272,25.0,2.0,85228.31001859908,,49.61435059131054,6.0,93.0,,Finance,Master,Chennai,0
1273,56.0,31.0,81349.4386946218,8.231838935163431,34.24764297222525,12.0,45.0,2.7992159628177147,Operations,PhD,Bangalore,0
1274,38.0,34.0,,,49.04261200062452,12.0,36.0,4.025424218974537,Engineering,High School,Delhi,0
1275,49.0,12.0,73779.13149060009,2.8312546824783626,53.82342186194128,7.0,114.0,4.1765382469290895,HR,Bachelor,Bangalore,1
1276,51.0,24.0,60282.8310135433,1.6027625082274437,60.48256269278723,2.0,91.0,2.978388211055035,Engineering,High School,Mumbai,1
1277,50.0,8.0,76666.94141986486,8.896154078195547,56.20319835836226,2.0,59.0,,Operations,PhD,Hyderabad,0
1278,27.0,3.0,92625.69562865538,4.504644450809877,49.43379763156832,10.0,30.0,2.0706737487771902,HR,High School,Chennai,0
1279,56.0,13.0,,,32.64498117321291,14.0,10.0,2.6423947889530663,Operations,Master,Hyderabad,0
1280,58.0,33.0,74892.05247276931,9.71259230845683,46.05818232397937,12.0,86.0,4.59438764227588,HR,Master,Chennai,0
1281,45.0,10.0,95767.77511469224,,40.25992347829656,10.0,1.0,,Sales,High School,Mumbai,0
1282,50.0,2.0,,6.83486206706886,46.879822998529974,1.0,103.0,3.7428510752987236,Sales,PhD,Hyderabad,0
1283,52.0,27.0,101189.45792701426,,35.26939333763921,4.0,104.0,4.435922188488881,Marketing,High School,Mumbai,0
1284,56.0,28.0,,4.379220356198504,43.31866473766479,7.0,26.0,1.3550930678249307,Marketing,Master,Chennai,0
1285,54.0,8.0,38384.631032102676,8.234330906741022,40.86253532955145,14.0,98.0,4.459979904831105,HR,Master,Delhi,0
1286,42.0,2.0,79013.03607911374,4.90125009480071,40.61466915224603,9.0,1.0,2.282479626200907,Engineering,PhD,Hyderabad,0
1287,53.0,24.0,82251.4163005297,9.974641185126554,40.694110512070765,3.0,102.0,1.7133260497128653,Finance,High School,Mumbai,0
1288,44.0,33.0,102368.4390894535,6.031533564519419,43.91316226889404,12.0,100.0,1.9574793453681854,Finance,Master,Pune,0
1289,54.0,11.0,98762.91469413968,3.8904593737235813,47.289558072384175,11.0,20.0,2.6718740320555483,Engineering,Master,Hyderabad,0
1290,24.0,8.0,85734.87246024923,2.981001933142778,25.012051297028393,7.0,57.0,2.004768018417869,Engineering,High School,Hyderabad,1
1291,39.0,14.0,90307.80428340868,,25.98853714929709,7.0,4.0,,Sales,High School,Hyderabad,0
1292,46.0,24.0,,4.352799463835957,42.290469280625,7.0,51.0,1.5399139442865684,Finance,Bachelor,Bangalore,0
1293,52.0,4.0,50617.707773615664,1.6184230995156488,43.417847642355085,2.0,44.0,,HR,PhD,Mumbai,0
1294,24.0,10.0,77354.4243476182,4.326167794840958,46.512889732831525,6.0,84.0,3.2891352581680047,Operations,PhD,Mumbai,0
1295,45.0,33.0,94651.46927255555,5.178146677653024,39.178621161150204,2.0,,2.767414832364256,Marketing,High School,Hyderabad,1
1296,53.0,23.0,88127.21739657097,,45.075721552181456,6.0,19.0,2.3868750449436447,Operations,PhD,Delhi,0
1297,43.0,14.0,91676.14678318729,6.910565362494472,46.01218564014444,13.0,60.0,,Sales,Master,Hyderabad,0
1298,44.0,7.0,66444.88625906497,,39.123535225076225,10.0,37.0,4.574039885573272,Finance,High School,Bangalore,0
1299,23.0,4.0,69689.06323963152,1.0752731368917139,53.107646573928804,3.0,19.0,4.027156891609588,Engineering,High School,Chennai,0
1300,48.0,25.0,84668.50976229207,2.9590065962248246,46.41589049164048,14.0,113.0,,Finance,High School,Bangalore,0
1301,23.0,17.0,64069.85210982491,6.955158595598708,49.37568876370632,2.0,24.0,3.9777686713502147,HR,Bachelor,Delhi,0
1302,47.0,5.0,64685.65860133996,5.3559043136177245,45.55076585027082,12.0,1.0,1.6079207298962048,Sales,PhD,Hyderabad,0
1303,38.0,12.0,,1.0478212810151135,61.82938482449376,14.0,31.0,1.5212719523651637,Engineering,Bachelor,Mumbai,0
1304,54.0,27.0,90218.09486313816,,49.77117655294123,6.0,25.0,2.3825081481446357,Operations,Master,Pune,0
1305,30.0,4.0,71009.42653341182,,41.0960534703422,2.0,69.0,4.230809476176228,HR,PhD,Hyderabad,0
1306,50.0,12.0,51736.21077892723,5.935772466942064,51.56773507494721,5.0,40.0,,Operations,Bachelor,Delhi,0
1307,47.0,16.0,60283.9216991434,,31.899160660346624,2.0,66.0,1.2530136355947183,Marketing,High School,Mumbai,0
1308,56.0,31.0,79073.44169786197,7.8986354457932615,45.956802101336834,3.0,96.0,1.5268381408254204,Sales,Bachelor,Bangalore,0
1309,46.0,28.0,78830.41927731929,6.253422289582275,47.553282320735924,3.0,0.0,4.434979874118321,HR,High School,Chennai,0
1310,45.0,2.0,79824.76275310696,,46.048166096629586,6.0,50.0,3.5351331389891505,HR,Bachelor,Chennai,0
1311,34.0,33.0,85425.90581191513,,42.329769033288905,6.0,4.0,2.0128046534799067,Operations,Bachelor,Hyderabad,0
1312,28.0,26.0,,,36.901813145303876,10.0,12.0,3.2211833013127253,Engineering,Bachelor,Bangalore,0
1313,57.0,12.0,80301.12089680624,5.6620725976416235,38.6852239035923,3.0,18.0,3.1103184897014016,Marketing,High School,Pune,0
1314,41.0,32.0,74099.46354342267,,45.81659932997907,3.0,11.0,3.621743913762645,Operations,Bachelor,Pune,1
1315,22.0,5.0,97974.66965858877,7.040417260417198,36.09184614057606,13.0,47.0,1.9327502176864653,HR,PhD,Delhi,0
1316,29.0,23.0,103646.84062435004,,59.16134092517818,12.0,24.0,4.457611948777591,Sales,PhD,Chennai,0
1317,37.0,18.0,51219.77435239931,7.6802786847917845,23.872818565250352,13.0,56.0,2.2374742483200514,HR,PhD,Bangalore,0
1318,35.0,15.0,,,42.41249705964317,1.0,114.0,3.7765266159049475,Finance,High School,Hyderabad,1
1319,33.0,27.0,,2.754776799102603,45.88311711286158,7.0,34.0,1.0644985854888596,Sales,High School,Mumbai,0
1320,44.0,32.0,69661.70575971359,9.013685654973957,49.05936742266631,13.0,75.0,2.490628519576589,Sales,PhD,Hyderabad,1
1321,36.0,12.0,110858.45182661747,7.749800186068637,37.67260218190059,8.0,93.0,2.406839271835233,HR,PhD,Hyderabad,1
1322,49.0,24.0,79479.1055617947,9.174056398302906,54.0743583511057,2.0,4.0,3.173937714332058,Engineering,PhD,Bangalore,0
1323,55.0,26.0,58892.56345899312,,33.84935164949662,4.0,97.0,1.290945047108786,Sales,Master,Chennai,1
1324,23.0,6.0,86928.84679121342,6.374397753912717,40.470971291139456,10.0,21.0,,Finance,PhD,Bangalore,0
1325,53.0,4.0,,6.887194633250863,49.96598044223539,7.0,102.0,1.8711232070702741,Operations,Bachelor,Mumbai,1
1326,44.0,30.0,81083.85839106844,9.00215131546009,53.321508518342014,95.0,76.0,3.708151259528041,Engineering,Master,Bangalore,0
1327,43.0,22.0,111157.5231759838,,33.76798962895122,1.0,56.0,,Engineering,Master,Delhi,0
1328,46.0,9.0,82015.70351509619,6.691521918955487,66.16029432332127,4.0,46.0,3.2475078249660525,Engineering,High School,Hyderabad,0
1329,43.0,31.0,,2.408290444032405,37.820067494662325,6.0,53.0,3.963532826887942,Sales,Bachelor,Chennai,1
1330,43.0,29.0,35894.47147379798,5.265290981044925,34.50254017977774,3.0,2.0,3.647441248860022,Engineering,High School,Pune,0
1331,27.0,30.0,71692.01963712976,7.44757400762289,49.02171913418606,5.0,52.0,2.4221191886080304,HR,High School,Mumbai,0
1332,36.0,17.0,101119.39834654378,3.4384842848472887,42.213652371348346,10.0,83.0,4.235434156134261,Engineering,Bachelor,Pune,0
1333,58.0,1.0,73176.61760887626,2.820287624720814,41.03158149968205,9.0,30.0,2.178805479542112,Finance,High School,Hyderabad,0
1334,54.0,13.0,30199.00202960994,3.82444127401974,49.76515246055776,11.0,68.0,3.2848516710060687,Marketing,Bachelor,Bangalore,0
1335,29.0,12.0,65032.752156151066,3.173505651935501,32.78163447657752,13.0,,3.981590956566158,Finance,Bachelor,Pune,0
1336,26.0,28.0,94853.77077825584,2.934213733327563,31.38292480020238,3.0,103.0,2.5158236392500304,Sales,High School,Delhi,0
1337,25.0,11.0,85916.3434912403,4.823657585812782,40.22061307885417,5.0,117.0,2.2110704304697,Engineering,PhD,Bangalore,0
1338,27.0,1.0,58202.38206978529,9.170546624951808,53.6232139156266,8.0,32.0,2.837384040691291,Engineering,High School,Hyderabad,0
1339,53.0,31.0,63694.30447201837,5.563536820648465,40.56755765269773,6.0,71.0,4.271853977396614,HR,Master,Pune,0
1340,51.0,12.0,66785.82681795166,2.691283427337907,57.79325347622891,4.0,87.0,4.719687052582659,Operations,High School,Mumbai,0
1341,56.0,26.0,61745.724562741394,1.6927450244278668,54.608118089375125,8.0,49.0,3.1803336514395606,Engineering,Bachelor,Pune,1
1342,37.0,16.0,34406.52264520835,7.265405306241327,47.26356947605988,11.0,83.0,3.6458648212946074,Finance,Master,Pune,0
1343,34.0,30.0,90271.82201239711,4.445188879927491,47.71779087499806,3.0,15.0,4.613094488955657,Sales,Bachelor,Chennai,1
1344,51.0,33.0,100141.19913378186,8.396478519268234,47.256021000134844,3.0,113.0,1.3941874056517696,Marketing,PhD,Pune,0
1345,40.0,23.0,,6.935596917766931,46.2777418294568,4.0,115.0,,Engineering,PhD,Hyderabad,0
1346,38.0,34.0,99877.05865172629,8.166173054872317,42.07006642017456,9.0,75.0,3.83560002500633,Marketing,Master,Mumbai,0
1347,40.0,5.0,72939.53597205569,3.4475143547660387,42.998497334342694,5.0,76.0,4.294977847649198,Engineering,PhD,Hyderabad,1
1348,49.0,18.0,99502.64696335749,7.231230302149523,36.44031874725934,8.0,108.0,4.428116113322312,Sales,PhD,Delhi,0
1349,47.0,29.0,75759.00872580892,,27.31965768567856,6.0,105.0,2.6604287074197304,Operations,High School,Bangalore,0
1350,58.0,6.0,77710.8918431726,9.451616315052624,53.8325648742564,3.0,38.0,1.3573596091674673,Finance,High School,Pune,0
1351,47.0,9.0,82448.69293964426,6.7273685338003695,46.258067494282386,8.0,88.0,2.7511259091984797,Sales,PhD,Chennai,0
1352,44.0,31.0,59198.67349729444,3.920606201578079,45.049690844974286,12.0,45.0,1.9229383608282151,Marketing,PhD,Mumbai,1
1353,30.0,33.0,98893.48288656044,3.425606760630454,48.18759298286304,9.0,,2.1647858199864967,Engineering,High School,Chennai,0
1354,33.0,27.0,52572.38723850431,2.718339265644792,38.37282036165081,8.0,87.0,4.089070227350023,Marketing,PhD,Chennai,0
1355,22.0,14.0,66958.66510966659,7.25176863004355,36.99150229292454,13.0,111.0,1.3021083441035475,Finance,PhD,Chennai,0
1356,22.0,29.0,85485.29355286338,2.968440516981346,42.73052245057478,4.0,46.0,4.310324869922809,Sales,Bachelor,Pune,0
1357,55.0,28.0,64816.095190290725,6.357729393347402,55.9447878541105,14.0,43.0,,Marketing,PhD,Mumbai,0
1358,53.0,21.0,,,35.650071772054986,14.0,8.0,3.3842557244023803,Marketing,Master,Mumbai,0
1359,46.0,3.0,102517.32346367913,,23.98347714553467,13.0,103.0,1.358608924942716,Finance,Bachelor,Chennai,1
1360,22.0,19.0,95250.92002107673,,40.82879126544998,11.0,113.0,2.3494363134291185,Engineering,Master,Bangalore,0
1361,37.0,31.0,36277.69372642757,8.002227188301879,54.141599329881466,6.0,86.0,1.3588036760593831,Marketing,PhD,Pune,1
1362,26.0,3.0,,7.847661978377036,31.13964780516517,1.0,49.0,4.846174891524438,Finance,High School,Pune,0
1363,43.0,26.0,95573.65221392784,,35.557731169417025,4.0,76.0,4.229046597305002,Engineering,Bachelor,Hyderabad,0
1364,50.0,16.0,,,47.10837392462535,8.0,59.0,2.838531017425841,Operations,High School,Pune,0
1365,24.0,11.0,89472.2117445775,,65.55925628380268,1.0,95.0,1.8944101932946844,Engineering,Bachelor,Chennai,0
1366,33.0,21.0,88349.21563278625,4.315124924149162,34.13430665179044,3.0,113.0,4.733820420999409,Operations,High School,Delhi,0
1367,47.0,16.0,50758.202161234694,4.891116037630126,33.824527268256325,1.0,14.0,2.378386382907887,Sales,Bachelor,Chennai,0
1368,37.0,9.0,91684.65331480322,1.2803418351405196,47.70958695071348,9.0,35.0,1.643937726749499,Finance,Bachelor,Mumbai,0
1369,58.0,0.0,80453.9558705987,3.3361880434754427,54.637395519949635,2.0,112.0,3.2526575538158196,Engineering,Master,Pune,0
1370,43.0,21.0,88007.63577442538,1.303087634870176,40.007210301394316,9.0,62.0,4.775096481379265,Operations,High School,Pune,0
1371,50.0,25.0,55673.752284697344,8.912671953411229,32.02884675102265,13.0,68.0,1.0153211620012903,Operations,Master,Hyderabad,0
1372,35.0,17.0,78002.72232742769,,48.46999376709077,4.0,85.0,1.952499373015995,Sales,Master,Delhi,0
1373,49.0,13.0,40902.42891735353,6.016034526157073,49.91873117842378,2.0,79.0,4.7537905616416305,HR,High School,Pune,0
1374,26.0,28.0,29460.17584933898,1.3508138859501737,59.22924101230599,4.0,40.0,1.6843438674286482,Finance,Bachelor,Hyderabad,0
1375,51.0,11.0,77816.568530555,7.001626521750922,50.25557689859423,12.0,,1.4529738065592794,HR,Master,Hyderabad,0
1376,26.0,34.0,97011.9521352262,3.907246111786845,51.624528610979034,11.0,23.0,3.280748863199218,Engineering,High School,Delhi,1
1377,33.0,11.0,80058.7362853016,9.081272682618993,42.90283884905676,11.0,81.0,4.44737529317932,Finance,Bachelor,Chennai,1
1378,37.0,6.0,73731.07872111708,8.993063700406323,64.53203473735574,10.0,48.0,2.9084392707757045,Sales,Master,Chennai,0
1379,47.0,28.0,71249.31759890253,3.92761556525573,41.81486391529224,6.0,17.0,4.978257026738099,Engineering,Master,Chennai,0
1380,47.0,10.0,,9.108648061214211,40.10462302870584,11.0,6.0,3.7166867981519713,Finance,Master,Bangalore,0
1381,42.0,32.0,70562.78192409387,9.96541906148901,59.476119348148856,7.0,3.0,1.296299628841791,Finance,Bachelor,Chennai,1
1382,57.0,5.0,83433.68936528888,8.428740977115533,33.20610176883672,3.0,89.0,4.971328526727902,HR,Master,Delhi,0
1383,54.0,14.0,66295.55534398743,8.60384212979706,30.22073292377668,3.0,,2.6315769471207617,Engineering,Bachelor,Bangalore,0
1384,51.0,31.0,90011.73707671554,3.2410786249818093,45.95645539678788,12.0,59.0,2.14961013538193,Sales,PhD,Chennai,0
1385,58.0,10.0,78919.50067729206,,44.98610781379443,10.0,54.0,3.2315167343115423,Sales,Master,Bangalore,0
1386,44.0,22.0,81339.58835546813,1.6053032257063107,43.176896147594704,12.0,15.0,2.2172303672834572,Engineering,PhD,Delhi,0
1387,31.0,25.0,92773.2550710192,1.8542614313950274,52.95143805697322,8.0,98.0,1.3458300284806093,Engineering,High School,Chennai,0
1388,26.0,33.0,,9.990033508299616,37.734350541691434,5.0,89.0,1.0057133723167069,Operations,Master,Mumbai,0
1389,57.0,33.0,88187.61172373903,3.9397532448331987,45.513337004997396,4.0,81.0,2.798333411681049,Marketing,High School,Pune,0
1390,55.0,28.0,67270.46565496051,7.733655208439617,42.119152378894505,7.0,28.0,4.347453688906369,HR,High School,Delhi,0
1391,52.0,3.0,81790.2896763768,8.259985477241347,37.87025199914599,7.0,22.0,3.289260742520306,Engineering,High School,Hyderabad,0
1392,31.0,16.0,62084.572987268635,8.722209439065063,44.505279328314536,13.0,116.0,4.996829195773763,Engineering,PhD,Hyderabad,0
1393,40.0,34.0,,9.978654676619408,51.82076642636082,9.0,13.0,2.1473865825888,Marketing,Bachelor,Delhi,1
1394,53.0,12.0,76837.29491296987,3.1734683673118105,61.96454496344401,9.0,78.0,2.1218202590402213,Marketing,PhD,Hyderabad,0
1395,22.0,14.0,37295.99895957766,1.3631574417372974,49.63535186319175,5.0,48.0,1.6389978409357768,Finance,PhD,Delhi,0
1396,26.0,28.0,69074.65112982236,4.700723661951274,24.913319988788388,13.0,32.0,1.6562543530613407,Sales,High School,Mumbai,0
1397,25.0,28.0,42872.459887816396,2.1707260284605225,44.69487931646681,12.0,24.0,2.1407463840401912,HR,Master,Delhi,1
1398,37.0,10.0,90584.68068627216,1.2018330024584962,45.39842232722266,13.0,20.0,4.1713601810941086,Finance,Bachelor,Chennai,1
1399,45.0,31.0,96002.21192217828,4.243841444273375,52.4896720766396,8.0,16.0,4.6230271625457915,Engineering,High School,Chennai,0
1400,37.0,1.0,57720.975571583884,8.053644259677128,46.47848241991791,10.0,22.0,4.900348678830725,Marketing,Bachelor,Bangalore,0
1401,23.0,13.0,83566.25924946992,,55.02471133841661,1.0,56.0,1.9291586163858105,Operations,PhD,Hyderabad,0
1402,49.0,19.0,92982.71427374984,3.8150019028931865,48.133364924922176,9.0,106.0,4.525190182456367,Sales,Bachelor,Pune,0
1403,53.0,21.0,93049.38445003566,6.889078049434477,57.47038455598311,8.0,80.0,2.313020357109348,Finance,Bachelor,Hyderabad,0
1404,48.0,10.0,79289.01667943283,3.0881636227792963,41.49003263961365,6.0,57.0,1.4513621780675376,Operations,Master,Delhi,1
1405,41.0,26.0,89686.09351122993,1.1294330146487652,46.15474773837355,13.0,13.0,4.480099702080663,Sales,High School,Pune,0
1406,45.0,2.0,62013.37376159211,7.8791804779278465,51.61313228311917,3.0,92.0,3.5444225385744743,Operations,Bachelor,Pune,1
1407,33.0,16.0,,,40.42244743765245,3.0,19.0,1.658923584324247,Marketing,Bachelor,Hyderabad,1
1408,56.0,27.0,65657.93186418447,7.86072362050864,38.67989758335139,8.0,29.0,2.71932503005201,Finance,PhD,Pune,0
1409,54.0,28.0,60324.24052429272,1.3504421501889905,39.96518320250652,5.0,18.0,,Finance,PhD,Pune,1
1410,54.0,20.0,75721.26782939254,8.53407665047587,39.00627506328862,10.0,52.0,3.947178274840788,Sales,Bachelor,Chennai,0
1411,58.0,15.0,81950.6075231615,,49.18049536700262,11.0,,2.8136649224970722,Operations,High School,Mumbai,0
1412,33.0,19.0,98270.17535909974,,30.321535762923553,14.0,,4.95711978042554,Marketing,Bachelor,Delhi,0
1413,24.0,5.0,80303.11054597775,6.621526433030784,32.55223978945674,7.0,76.0,1.2189799290383805,Engineering,Bachelor,Hyderabad,0
1414,22.0,18.0,87838.61069923102,8.779899221815278,59.9019719388581,5.0,81.0,2.4200610645449867,Finance,Master,Chennai,0
1415,54.0,4.0,88065.66346499076,6.282428559030164,39.19922623220658,8.0,22.0,2.9276006684399096,Engineering,High School,Bangalore,0
1416,31.0,2.0,128750.68731393921,6.228553418993614,46.60011880937399,10.0,61.0,3.012534218993279,Marketing,Master,Pune,0
1417,50.0,0.0,38799.35193454842,,33.08682865680697,10.0,109.0,2.263743289542547,Finance,High School,Pune,0
1418,34.0,14.0,61241.32266325645,,45.75299414231421,4.0,32.0,3.916960996390272,Finance,High School,Hyderabad,0
1419,33.0,33.0,104481.1210497616,4.980644249060218,39.24794665854877,2.0,102.0,4.4989882939558985,Operations,High School,Mumbai,1
1420,52.0,34.0,67959.73850293052,,32.49528401471669,3.0,103.0,4.754877207911452,Engineering,Master,Mumbai,0
1421,23.0,24.0,92716.06275203438,4.503074245226096,55.69536350051771,8.0,17.0,4.220373507198104,Operations,Master,Hyderabad,0
1422,56.0,23.0,79600.19047525674,3.059879162351491,54.46052581648697,11.0,72.0,4.402320789226398,HR,Master,Hyderabad,0
1423,44.0,11.0,117104.0480241602,6.371666891989835,44.14116167428787,13.0,32.0,3.202181202479982,Engineering,PhD,Chennai,0
1424,38.0,17.0,52738.911458725765,,52.99535226142329,7.0,31.0,4.303552905707258,Engineering,Master,Hyderabad,0
1425,47.0,14.0,99436.01105037626,9.362255680139164,60.22634150181728,13.0,60.0,2.214015636591809,HR,PhD,Bangalore,0
1426,29.0,15.0,109991.62610544998,4.077147502949413,51.03260746526472,2.0,53.0,2.5939150484368576,Marketing,PhD,Chennai,0
1427,50.0,26.0,54711.622456640005,5.749097195995255,48.83743791607971,6.0,16.0,2.2676520552741772,Marketing,PhD,Pune,0
1428,47.0,7.0,90657.40487162693,2.904723087128751,46.59159757186647,9.0,18.0,2.8695493417917017,Finance,Bachelor,Pune,1
1429,31.0,24.0,55690.040283418886,9.960679985489952,50.19597891887392,4.0,90.0,,Sales,Bachelor,Pune,0
1430,47.0,16.0,75603.2314507025,,42.08864485208291,9.0,69.0,4.846445769017787,Operations,Bachelor,Pune,0
